"species","source","ID","lon","lat"
"Quercus phellos","BISON",40508,-73.9682006835938,40.7539176940918
"Quercus phellos","BISON",40509,-73.9681167602539,40.7538757324219
"Quercus phellos","BISON",40510,-73.9680709838867,40.6946678161621
"Quercus phellos","BISON",40511,-73.9679260253906,40.7537956237793
"Quercus phellos","BISON",40512,-73.9676895141602,40.754524230957
"Quercus phellos","BISON",40513,-73.9668121337891,40.7549743652344
"Quercus phellos","BISON",40514,-73.9665374755859,40.7697143554688
"Quercus phellos","BISON",40515,-73.9665298461914,40.7731475830078
"Quercus phellos","BISON",40516,-73.9661483764648,40.6950759887695
"Quercus phellos","BISON",40517,-73.9660339355469,40.6841163635254
"Quercus phellos","BISON",40518,-73.9659729003906,40.6838188171387
"Quercus phellos","BISON",40519,-73.9658737182617,40.7921524047851
"Quercus phellos","BISON",40520,-73.9657669067383,40.7736434936523
"Quercus phellos","BISON",40521,-73.965217590332,40.7617797851562
"Quercus phellos","BISON",40522,-73.9649047851562,40.7525291442871
"Quercus phellos","BISON",40523,-73.9648284912109,40.7541389465332
"Quercus phellos","BISON",40524,-73.9647979736328,40.7681655883789
"Quercus phellos","BISON",40525,-73.964729309082,40.6935577392578
"Quercus phellos","BISON",40526,-73.9646682739258,40.7756652832031
"Quercus phellos","BISON",40527,-73.9644470214844,40.8107261657715
"Quercus phellos","BISON",40528,-73.9643630981445,40.7696189880371
"Quercus phellos","BISON",40529,-73.9638977050781,40.7728576660155
"Quercus phellos","BISON",40530,-73.9630737304688,40.7682571411133
"Quercus phellos","BISON",40531,-73.9627380371094,40.5856781005859
"Quercus phellos","BISON",40532,-73.9626235961914,40.7714881896973
"Quercus phellos","BISON",40533,-73.9615249633789,40.7794494628906
"Quercus phellos","BISON",40534,-73.9615173339844,40.7735137939453
"Quercus phellos","BISON",40535,-73.9614181518555,40.7760238647461
"Quercus phellos","BISON",40536,-73.9613800048828,40.7744560241699
"Quercus phellos","BISON",40537,-73.9613647460938,40.769172668457
"Quercus phellos","BISON",40538,-73.9613037109375,40.7687835693359
"Quercus phellos","BISON",40539,-73.9612731933594,40.7759628295898
"Quercus phellos","BISON",40540,-73.961181640625,40.7633666992188
"Quercus phellos","BISON",40541,-73.961067199707,40.7777671813965
"Quercus phellos","BISON",40542,-73.961067199707,40.7649536132812
"Quercus phellos","BISON",40543,-73.9609451293945,40.7750511169434
"Quercus phellos","BISON",40544,-73.9607315063477,40.7731857299805
"Quercus phellos","BISON",40545,-73.9606781005859,40.7573547363281
"Quercus phellos","BISON",40546,-73.9605255126953,40.7785148620605
"Quercus phellos","BISON",40547,-73.9594497680664,40.5887222290039
"Quercus phellos","BISON",40548,-73.9593811035156,40.7771987915038
"Quercus phellos","BISON",40549,-73.9592666625977,40.5866203308105
"Quercus phellos","BISON",40550,-73.9591674804688,40.7657890319824
"Quercus phellos","BISON",40551,-73.9588775634766,40.6510429382324
"Quercus phellos","BISON",40552,-73.9588623046875,40.6509666442871
"Quercus phellos","BISON",40553,-73.9585189819336,40.7783737182618
"Quercus phellos","BISON",40554,-73.9583587646484,40.7679061889648
"Quercus phellos","BISON",40555,-73.9578323364258,40.7652282714844
"Quercus phellos","BISON",40556,-73.9576950073242,40.7761764526367
"Quercus phellos","BISON",40557,-73.957275390625,40.7768287658691
"Quercus phellos","BISON",40558,-73.9569244384766,40.7681922912598
"Quercus phellos","BISON",40559,-73.9566497802734,40.6971359252931
"Quercus phellos","BISON",40560,-73.9566192626953,40.6969757080078
"Quercus phellos","BISON",40561,-73.9565811157227,40.776538848877
"Quercus phellos","BISON",40562,-73.9564208984375,40.6959953308105
"Quercus phellos","BISON",40563,-73.9562530517578,40.6355819702148
"Quercus phellos","BISON",40564,-73.9558563232422,40.7849082946777
"Quercus phellos","BISON",40565,-73.9558029174805,40.7763214111328
"Quercus phellos","BISON",40566,-73.9552841186523,40.7768173217773
"Quercus phellos","BISON",40567,-73.9549331665039,40.7850265502929
"Quercus phellos","BISON",40568,-73.9548721313477,40.7850036621094
"Quercus phellos","BISON",40569,-73.9546508789062,40.7865600585938
"Quercus phellos","BISON",40570,-73.95458984375,40.7779922485352
"Quercus phellos","BISON",40571,-73.9541397094727,40.7872161865234
"Quercus phellos","BISON",40572,-73.9539337158203,40.6333122253418
"Quercus phellos","BISON",40573,-73.9533081054688,40.786865234375
"Quercus phellos","BISON",40574,-73.9531097412109,40.6406631469727
"Quercus phellos","BISON",40575,-73.952751159668,40.7783012390136
"Quercus phellos","BISON",40576,-73.9527359008789,40.7862930297852
"Quercus phellos","BISON",40577,-73.9522323608398,40.7806091308594
"Quercus phellos","BISON",40578,-73.9521865844727,40.780590057373
"Quercus phellos","BISON",40579,-73.9521408081055,40.7805709838867
"Quercus phellos","BISON",40580,-74.0819702148438,40.634033203125
"Quercus phellos","BISON",40581,-74.0804138183594,40.5806045532228
"Quercus phellos","BISON",40582,-74.079963684082,40.5803718566895
"Quercus phellos","BISON",40583,-74.0236663818359,40.6317672729492
"Quercus phellos","BISON",40584,-74.0193328857422,40.6219635009766
"Quercus phellos","BISON",40585,-74.018913269043,40.6217079162598
"Quercus phellos","BISON",40586,-74.0185775756836,40.6215019226074
"Quercus phellos","BISON",40587,-74.0164794921875,40.6211433410645
"Quercus phellos","BISON",40588,-74.0153884887695,40.6195411682129
"Quercus phellos","BISON",40589,-74.0146789550781,40.621883392334
"Quercus phellos","BISON",40590,-74.0145263671875,40.6301231384278
"Quercus phellos","BISON",40591,-74.0132827758789,40.6210403442383
"Quercus phellos","BISON",40592,-74.0128784179688,40.6217041015625
"Quercus phellos","BISON",40593,-74.0097579956055,40.6198196411133
"Quercus phellos","BISON",40594,-74.0088043212891,40.6137809753418
"Quercus phellos","BISON",40595,-74.0083847045898,40.7353935241699
"Quercus phellos","BISON",40596,-74.0082550048828,40.6189117431641
"Quercus phellos","BISON",40597,-74.0072326660156,40.7363433837891
"Quercus phellos","BISON",40598,-74.0070343017578,40.729133605957
"Quercus phellos","BISON",40599,-74.0069885253906,40.7375526428223
"Quercus phellos","BISON",40600,-74.0067367553711,40.73095703125
"Quercus phellos","BISON",40601,-74.0066375732422,40.7330131530762
"Quercus phellos","BISON",40602,-74.0065383911133,40.7367782592773
"Quercus phellos","BISON",40603,-74.0064697265625,40.7326393127441
"Quercus phellos","BISON",40604,-74.0063323974609,40.6048927307129
"Quercus phellos","BISON",40605,-74.0063018798828,40.7375526428223
"Quercus phellos","BISON",40606,-74.006103515625,40.7349319458008
"Quercus phellos","BISON",40607,-74.0060195922852,40.7354583740234
"Quercus phellos","BISON",40608,-74.0057067871094,40.7374420166016
"Quercus phellos","BISON",40609,-74.0056915283203,40.6055068969727
"Quercus phellos","BISON",40610,-74.0056304931641,40.7379035949707
"Quercus phellos","BISON",40611,-74.0056228637695,40.7358932495117
"Quercus phellos","BISON",40612,-74.005615234375,40.7380142211915
"Quercus phellos","BISON",40613,-74.0055541992188,40.6062507629395
"Quercus phellos","BISON",40614,-74.0054931640625,40.6062126159668
"Quercus phellos","BISON",40615,-74.0049133300781,40.606258392334
"Quercus phellos","BISON",40616,-74.0047225952148,40.6064414978027
"Quercus phellos","BISON",40617,-74.0046463012695,40.7367248535156
"Quercus phellos","BISON",40618,-74.0044708251953,40.6066818237305
"Quercus phellos","BISON",40619,-74.0043792724609,40.7387542724609
"Quercus phellos","BISON",40620,-74.004264831543,40.6068840026855
"Quercus phellos","BISON",40621,-74.0041580200195,40.6340255737305
"Quercus phellos","BISON",40622,-74.0039749145508,40.6071624755859
"Quercus phellos","BISON",40623,-74.0038757324219,40.6102066040039
"Quercus phellos","BISON",40624,-74.0038452148438,40.738136291504
"Quercus phellos","BISON",40625,-74.0037155151367,40.7368507385253
"Quercus phellos","BISON",40626,-74.0036697387695,40.6100997924805
"Quercus phellos","BISON",40627,-74.0035171508789,40.7368659973144
"Quercus phellos","BISON",40628,-74.0032272338867,40.6085891723633
"Quercus phellos","BISON",40629,-74.0030975341797,40.6102905273438
"Quercus phellos","BISON",40630,-74.0030746459961,40.6175994873047
"Quercus phellos","BISON",40631,-74.0028381347656,40.7369651794434
"Quercus phellos","BISON",40632,-74.0025863647461,40.737003326416
"Quercus phellos","BISON",40633,-74.0024795532227,40.7336692810059
"Quercus phellos","BISON",40634,-74.0014724731445,40.7371673583984
"Quercus phellos","BISON",40635,-74.0012969970703,40.7440338134766
"Quercus phellos","BISON",40636,-74.0008239746094,40.6301040649414
"Quercus phellos","BISON",40637,-74.0005111694336,40.7437019348145
"Quercus phellos","BISON",40638,-74.00048828125,40.7429275512695
"Quercus phellos","BISON",40639,-74.2080383300781,40.5445976257324
"Quercus phellos","BISON",40640,-74.1670989990234,40.5372734069824
"Quercus phellos","BISON",40641,-74.1669845581055,40.5371246337891
"Quercus phellos","BISON",40642,-74.1629180908203,40.5903778076172
"Quercus phellos","BISON",40643,-74.1616973876953,40.5534782409668
"Quercus phellos","BISON",40644,-74.1616973876953,40.5527954101562
"Quercus phellos","BISON",40645,-74.1581192016602,40.5839614868164
"Quercus phellos","BISON",40646,-74.1560668945312,40.5861663818359
"Quercus phellos","BISON",40647,-74.1557769775391,40.5873260498047
"Quercus phellos","BISON",40648,-74.1504745483398,40.5824851989746
"Quercus phellos","BISON",40649,-74.1503372192383,40.5826263427734
"Quercus phellos","BISON",40650,-74.1498947143555,40.5830917358398
"Quercus phellos","BISON",40651,-74.1497955322266,40.610595703125
"Quercus phellos","BISON",40652,-74.1485214233398,40.6117782592773
"Quercus phellos","BISON",40653,-74.1480941772461,40.5371208190918
"Quercus phellos","BISON",40654,-74.1449584960938,40.6215858459473
"Quercus phellos","BISON",40655,-74.1428527832031,40.6124496459961
"Quercus phellos","BISON",40656,-74.1415481567383,40.5945320129395
"Quercus phellos","BISON",40657,-74.141471862793,40.5945091247559
"Quercus phellos","BISON",40658,-74.1400527954102,40.603099822998
"Quercus phellos","BISON",40659,-74.1397552490234,40.6056594848633
"Quercus phellos","BISON",40660,-74.1397476196289,40.6056823730469
"Quercus phellos","BISON",40661,-74.1397323608398,40.6054954528809
"Quercus phellos","BISON",40662,-74.1397247314453,40.6054382324219
"Quercus phellos","BISON",40663,-74.1396484375,40.5986137390137
"Quercus phellos","BISON",40664,-74.1396102905273,40.6046180725099
"Quercus phellos","BISON",40665,-74.1395874023438,40.6044921875
"Quercus phellos","BISON",40666,-74.1395492553711,40.6041069030762
"Quercus phellos","BISON",40667,-74.1395492553711,40.6002082824707
"Quercus phellos","BISON",40668,-74.1394729614258,40.5986251831055
"Quercus phellos","BISON",40669,-74.1390533447266,40.6031723022461
"Quercus phellos","BISON",40670,-74.1387557983398,40.6011009216309
"Quercus phellos","BISON",40671,-74.1384429931641,40.5994300842285
"Quercus phellos","BISON",40672,-74.1380844116211,40.6011123657227
"Quercus phellos","BISON",40673,-74.1378631591797,40.6001434326171
"Quercus phellos","BISON",40674,-74.1378402709961,40.5984268188477
"Quercus phellos","BISON",40675,-74.137809753418,40.5989303588867
"Quercus phellos","BISON",40676,-74.1377258300781,40.6180686950684
"Quercus phellos","BISON",40677,-74.1367034912109,40.6167907714844
"Quercus phellos","BISON",40678,-74.1360397338867,40.6164436340332
"Quercus phellos","BISON",40679,-74.1182479858398,40.5565528869629
"Quercus phellos","BISON",40680,-74.1154479980469,40.6157455444336
"Quercus phellos","BISON",40681,-74.1145935058594,40.6176872253418
"Quercus phellos","BISON",40682,-74.1144180297852,40.6161842346191
"Quercus phellos","BISON",40683,-74.10888671875,40.6223564147949
"Quercus phellos","BISON",40684,-74.1079788208008,40.6237869262695
"Quercus phellos","BISON",40685,-74.105339050293,40.6306190490723
"Quercus phellos","BISON",40686,-74.1050567626953,40.6306533813477
"Quercus phellos","BISON",40687,-74.1008224487305,40.6399421691895
"Quercus phellos","BISON",40688,-74.094108581543,40.5764007568359
"Quercus phellos","BISON",40689,-74.0903244018555,40.6310615539551
"Quercus phellos","BISON",40690,-74.0903015136719,40.6311683654785
"Quercus phellos","BISON",40691,-73.9995956420898,40.7402534484863
"Quercus phellos","BISON",40692,-73.9992599487305,40.7401123046875
"Quercus phellos","BISON",40693,-73.9980773925781,40.6024971008301
"Quercus phellos","BISON",40694,-73.9978256225586,40.6027374267578
"Quercus phellos","BISON",40695,-73.9974517822266,40.603099822998
"Quercus phellos","BISON",40696,-73.9971389770508,40.7349128723145
"Quercus phellos","BISON",40697,-73.9968490600586,40.7429237365723
"Quercus phellos","BISON",40698,-73.9959182739258,40.6068572998047
"Quercus phellos","BISON",40699,-73.9949569702148,40.7348327636719
"Quercus phellos","BISON",40700,-73.9948654174805,40.5941467285156
"Quercus phellos","BISON",40701,-73.9941635131836,40.5969505310059
"Quercus phellos","BISON",40702,-73.9941635131836,40.6076698303223
"Quercus phellos","BISON",40703,-73.9940872192383,40.5970306396484
"Quercus phellos","BISON",40704,-73.9938659667969,40.7356605529784
"Quercus phellos","BISON",40705,-73.993766784668,40.6028747558594
"Quercus phellos","BISON",40706,-73.9936447143555,40.59521484375
"Quercus phellos","BISON",40707,-73.9936447143555,40.7597389221191
"Quercus phellos","BISON",40708,-73.9931945800781,40.7595481872559
"Quercus phellos","BISON",40709,-73.9930725097656,40.7308731079101
"Quercus phellos","BISON",40710,-73.9926147460938,40.7124176025391
"Quercus phellos","BISON",40711,-73.9922714233398,40.7152633666992
"Quercus phellos","BISON",40712,-73.9909439086914,40.7133026123047
"Quercus phellos","BISON",40713,-73.9906463623047,40.7133331298828
"Quercus phellos","BISON",40714,-73.9905548095703,40.7133407592773
"Quercus phellos","BISON",40715,-73.9902648925781,40.7133674621582
"Quercus phellos","BISON",40716,-73.989501953125,40.7390632629395
"Quercus phellos","BISON",40717,-73.9891204833984,40.7389068603516
"Quercus phellos","BISON",40718,-73.9885787963867,40.7135124206543
"Quercus phellos","BISON",40719,-73.9885330200195,40.5876426696777
"Quercus phellos","BISON",40720,-73.9884872436523,40.5876808166504
"Quercus phellos","BISON",40721,-73.9881973266602,40.5879325866699
"Quercus phellos","BISON",40722,-73.9879684448242,40.588134765625
"Quercus phellos","BISON",40723,-73.9878768920898,40.588207244873
"Quercus phellos","BISON",40724,-73.9878311157227,40.7135734558104
"Quercus phellos","BISON",40725,-73.9878234863281,40.5755844116211
"Quercus phellos","BISON",40726,-73.9875717163086,40.7604446411133
"Quercus phellos","BISON",40727,-73.9872283935547,40.6680564880371
"Quercus phellos","BISON",40728,-73.9872131347656,40.7635726928711
"Quercus phellos","BISON",40729,-73.9871368408203,40.7372856140137
"Quercus phellos","BISON",40730,-73.9871292114258,40.6956176757812
"Quercus phellos","BISON",40731,-73.9870986938477,40.7635231018066
"Quercus phellos","BISON",40732,-73.9868621826172,40.7386856079102
"Quercus phellos","BISON",40733,-73.9868240356445,40.7379493713379
"Quercus phellos","BISON",40734,-73.9867630004883,40.7371406555176
"Quercus phellos","BISON",40735,-73.986686706543,40.5748710632324
"Quercus phellos","BISON",40736,-73.9865493774414,40.7370567321777
"Quercus phellos","BISON",40737,-73.9860610961914,40.696834564209
"Quercus phellos","BISON",40738,-73.9856033325195,40.6620712280273
"Quercus phellos","BISON",40739,-73.9853744506836,40.6623458862305
"Quercus phellos","BISON",40740,-73.9852981567383,40.6624374389648
"Quercus phellos","BISON",40741,-73.984992980957,40.7379302978516
"Quercus phellos","BISON",40742,-73.9847946166992,40.6139831542968
"Quercus phellos","BISON",40743,-73.9841842651367,40.6127014160156
"Quercus phellos","BISON",40744,-73.9832534790039,40.688663482666
"Quercus phellos","BISON",40745,-73.9828567504883,40.6283111572266
"Quercus phellos","BISON",40746,-73.9828414916992,40.7824974060059
"Quercus phellos","BISON",40747,-73.9822311401367,40.7360038757324
"Quercus phellos","BISON",40748,-73.9821929931641,40.7278327941895
"Quercus phellos","BISON",40749,-74.1953430175781,40.5499458312988
"Quercus phellos","BISON",40750,-74.1932678222656,40.5330352783203
"Quercus phellos","BISON",40751,-78.8564987182617,35.1189384460449
"Quercus phellos","BISON",40752,-78.7899780273438,36.1157493591309
"Quercus phellos","BISON",40753,-78.7814025878906,36.1451454162598
"Quercus phellos","BISON",40754,-78.7789001464844,36.1093101501465
"Quercus phellos","BISON",40755,-78.7682876586914,36.1527900695801
"Quercus phellos","BISON",40756,-78.7420806884766,35.9784889221191
"Quercus phellos","BISON",40757,-78.6907272338867,35.3158340454102
"Quercus phellos","BISON",40758,-78.5474090576172,35.904670715332
"Quercus phellos","BISON",40759,-78.5400009155273,35.8843078613281
"Quercus phellos","BISON",40760,-78.5377197265625,35.8877716064453
"Quercus phellos","BISON",40761,-78.4874496459961,34.5688705444336
"Quercus phellos","BISON",40762,-78.4828491210938,36.5350799560547
"Quercus phellos","BISON",40763,-78.4798278808594,36.220760345459
"Quercus phellos","BISON",40764,-78.4573745727539,35.8398590087891
"Quercus phellos","BISON",40765,-78.4081420898438,36.0723495483398
"Quercus phellos","BISON",40766,-78.4080810546875,36.0729522705078
"Quercus phellos","BISON",40767,-78.1865921020508,36.288459777832
"Quercus phellos","BISON",40768,-78.0879364013672,35.881160736084
"Quercus phellos","BISON",40769,-78,37
"Quercus phellos","BISON",40770,-78,38
"Quercus phellos","BISON",40772,-79.5400009155273,33.2425003051759
"Quercus phellos","BISON",40773,-79.5328979492188,33.1697616577148
"Quercus phellos","BISON",40774,-79.9748306274414,35.3841094970703
"Quercus phellos","BISON",40775,-79.7396621704102,35.9589309692383
"Quercus phellos","BISON",40776,-79.9699935913086,35.3170890808105
"Quercus phellos","BISON",40777,-80.9436187744141,35.1457290649414
"Quercus phellos","BISON",40779,-77.8571929931641,35.9742012023926
"Quercus phellos","BISON",40781,-80.0212707519531,35.9452934265137
"Quercus phellos","BISON",40782,-95.4546585083008,29.7636909484863
"Quercus phellos","BISON",40783,-77.4711303710938,37.5961151123047
"Quercus phellos","BISON",40784,-77.4714584350586,37.5956115722656
"Quercus phellos","BISON",40785,-79.0797500610352,36.3712348937988
"Quercus phellos","BISON",40786,-77.1397476196289,35.0331344604492
"Quercus phellos","BISON",40787,-95.1861267089844,30.4696807861328
"Quercus phellos","BISON",40788,-78.9999389648438,36.0190048217773
"Quercus phellos","BISON",40789,-78.999641418457,36.0208702087402
"Quercus phellos","BISON",40790,-78.9966125488281,35.9801483154297
"Quercus phellos","BISON",40791,-78.9966049194336,35.9801559448242
"Quercus phellos","BISON",40792,-78.9940643310547,36.0172386169434
"Quercus phellos","BISON",40793,-78.9904022216797,36.015941619873
"Quercus phellos","BISON",40794,-78.9850387573242,36.019889831543
"Quercus phellos","BISON",40795,-78.9850234985352,36.0259780883788
"Quercus phellos","BISON",40796,-78.9849395751953,36.0200653076172
"Quercus phellos","BISON",40797,-78.984733581543,36.0260467529297
"Quercus phellos","BISON",40798,-78.9834213256836,36.0158653259277
"Quercus phellos","BISON",40799,-78.9834213256836,36.015869140625
"Quercus phellos","BISON",40800,-78.9819564819336,36.0259666442871
"Quercus phellos","BISON",40801,-78.9815826416016,36.0177192687988
"Quercus phellos","BISON",40802,-78.9815826416016,36.0184211730957
"Quercus phellos","BISON",40803,-78.9811096191406,36.0137405395508
"Quercus phellos","BISON",40804,-78.9807891845703,36.0157203674316
"Quercus phellos","BISON",40805,-78.9799575805664,35.9572486877441
"Quercus phellos","BISON",40806,-78.9795837402344,35.9516639709473
"Quercus phellos","BISON",40807,-78.9772415161133,35.9532470703125
"Quercus phellos","BISON",40808,-78.9771728515625,36.1728401184082
"Quercus phellos","BISON",40809,-78.976936340332,36.4390602111816
"Quercus phellos","BISON",40810,-78.9764633178711,36.433708190918
"Quercus phellos","BISON",40811,-78.9762802124023,35.9413871765137
"Quercus phellos","BISON",40812,-78.9747467041016,36.0030517578125
"Quercus phellos","BISON",40813,-78.9745178222656,36.0053825378418
"Quercus phellos","BISON",40814,-78.9744567871094,36.0049591064453
"Quercus phellos","BISON",40815,-78.974235534668,36.0035133361816
"Quercus phellos","BISON",40816,-78.9718704223633,36.0123901367188
"Quercus phellos","BISON",40817,-78.9717178344727,36.0124206542969
"Quercus phellos","BISON",40818,-78.9707183837891,36.0110969543457
"Quercus phellos","BISON",40819,-78.9658126831055,36.0053062438965
"Quercus phellos","BISON",40820,-78.9648284912109,35.9981689453124
"Quercus phellos","BISON",40821,-78.9540710449219,34.982608795166
"Quercus phellos","BISON",40822,-78.8777923583984,36.0815315246582
"Quercus phellos","BISON",40823,-78.8763885498047,36.0826416015625
"Quercus phellos","BISON",40824,-78.8647308349609,36.0715255737305
"Quercus phellos","BISON",40825,-78.8619537353516,36.0762557983398
"Quercus phellos","BISON",40826,-78.86083984375,36.0762519836426
"Quercus phellos","BISON",40827,-78.8608322143555,36.0801391601562
"Quercus phellos","BISON",40828,-78.8481140136719,36.0833625793457
"Quercus phellos","BISON",40829,-78.8449325561523,36.4011878967285
"Quercus phellos","BISON",40830,-78.8237762451172,36.1283416748047
"Quercus phellos","BISON",40831,-78.8200531005859,36.1799697875977
"Quercus phellos","BISON",40832,-78.8191909790039,36.1806907653809
"Quercus phellos","BISON",40833,-78.8000030517578,36.2000007629395
"Quercus phellos","BISON",40834,-78.7873382568359,36.118350982666
"Quercus phellos","BISON",40835,-78.7810897827148,36.1655616760254
"Quercus phellos","BISON",40836,-78.7808303833008,36.1432037353516
"Quercus phellos","BISON",40837,-78.7802505493164,36.4115982055664
"Quercus phellos","BISON",40838,-78.780143737793,36.1711807250977
"Quercus phellos","BISON",40839,-78.7783432006836,36.1454200744629
"Quercus phellos","BISON",40840,-78.7780609130859,36.1115341186523
"Quercus phellos","BISON",40841,-78.7772216796875,36.1434707641602
"Quercus phellos","BISON",40842,-78.7766036987305,36.1207618713379
"Quercus phellos","BISON",40843,-78.7755508422852,36.1095581054688
"Quercus phellos","BISON",40844,-78.7619018554688,36.4098091125488
"Quercus phellos","BISON",40845,-78.7549591064453,36.4107513427734
"Quercus phellos","BISON",40846,-78.6857681274414,35.290699005127
"Quercus phellos","BISON",40847,-78.7436065673828,35.6417999267578
"Quercus phellos","BISON",40849,-78.5188369750977,34.6018486022949
"Quercus phellos","BISON",40851,-78.3152923583984,35.4254608154297
"Quercus phellos","BISON",40852,-78.1666030883789,36.0828056335449
"Quercus phellos","BISON",40853,-78.1153030395508,36.2219276428223
"Quercus phellos","BISON",40854,-78.0644073486328,36.140941619873
"Quercus phellos","BISON",40856,-77.8847808837891,36.2437973022461
"Quercus phellos","BISON",40857,-77.8805999755859,36.2568397521973
"Quercus phellos","BISON",40858,-77.8784484863281,36.2563514709473
"Quercus phellos","BISON",40859,-77.8776702880859,36.2547492980957
"Quercus phellos","BISON",40860,-77.5638809204102,36.2568283081055
"Quercus phellos","BISON",40861,-77.5630264282227,36.2587203979492
"Quercus phellos","BISON",40863,-77.5160980224609,36.2565689086914
"Quercus phellos","BISON",40864,-77.5098495483398,35.7148284912109
"Quercus phellos","BISON",40865,-77.5084609985352,35.7162208557129
"Quercus phellos","BISON",40866,-77.2983779907227,34.6440544128418
"Quercus phellos","BISON",40867,-77.1689224243164,35.9718399047852
"Quercus phellos","BISON",40868,-77.1689224243164,35.9716911315918
"Quercus phellos","BISON",40869,-77.2012176513672,34.8365287780762
"Quercus phellos","BISON",40870,-77.1319808959961,35.968189239502
"Quercus phellos","BISON",40872,-77.0887680053711,35.9475212097168
"Quercus phellos","BISON",40873,-77,34.7999992370605
"Quercus phellos","BISON",40874,-77.1476821899414,36.0962295532226
"Quercus phellos","BISON",40875,-77.1323165893555,35.967342376709
"Quercus phellos","BISON",40876,-77.13134765625,34.8464393615723
"Quercus phellos","BISON",40878,-76.9761810302734,34.999870300293
"Quercus phellos","BISON",40880,-82.2884216308594,34.2111587524414
"Quercus phellos","BISON",40881,-82.184196472168,33.7299499511719
"Quercus phellos","BISON",40882,-82.0232467651367,34.1285781860352
"Quercus phellos","BISON",40883,-81.9860229492188,35.2047004699707
"Quercus phellos","BISON",40884,-79.0349349975586,36.1267623901367
"Quercus phellos","BISON",40885,-79.08154296875,36.0356826782227
"Quercus phellos","BISON",40886,-79.0388259887695,36.124454498291
"Quercus phellos","BISON",40887,-77.3070297241211,36.5420875549316
"Quercus phellos","BISON",40888,-76.8912734985352,39.0037727355957
"Quercus phellos","BISON",40889,-78.9641189575195,35.9691848754883
"Quercus phellos","BISON",40890,-78.9577560424805,35.9735832214355
"Quercus phellos","BISON",40891,-78.9575271606445,35.9737014770508
"Quercus phellos","BISON",40892,-78.9320602416992,36.0109519958496
"Quercus phellos","BISON",40893,-79.1958465576172,35.850040435791
"Quercus phellos","BISON",40894,-78.9347229003906,36.0086631774902
"Quercus phellos","BISON",40895,-78.9228591918945,36.010627746582
"Quercus phellos","BISON",40899,-76.9753723144531,34.9999084472656
"Quercus phellos","BISON",40901,-76.9014663696289,35.4238357543945
"Quercus phellos","BISON",40903,-76.8589401245117,36.2598686218262
"Quercus phellos","BISON",40904,-76.8510055541992,36.2809219360352
"Quercus phellos","BISON",40905,-76.8509979248047,36.2808990478516
"Quercus phellos","BISON",40910,-75.9199905395508,35.8904914855957
"Quercus phellos","BISON",40911,-75.2799987792969,39.3699989318848
"Quercus phellos","BISON",40912,-74.6500015258789,39.9700012207031
"Quercus phellos","BISON",40913,-74.1999969482422,39.7999992370605
"Quercus phellos","BISON",40916,-79.5624694824219,33.2598190307617
"Quercus phellos","BISON",40917,-79.5452651977539,36.2210083007812
"Quercus phellos","BISON",40918,-79.5369567871094,33.2469520568848
"Quercus phellos","BISON",40919,-79.527229309082,33.1900596618651
"Quercus phellos","BISON",40921,-79.5058212280273,33.1488494873047
"Quercus phellos","BISON",40922,-79.4977645874023,35.7499656677246
"Quercus phellos","BISON",40923,-79.4926681518555,35.7482261657715
"Quercus phellos","BISON",40924,-79.4923095703125,35.7485008239746
"Quercus phellos","BISON",40925,-79.48046875,33.9352416992188
"Quercus phellos","BISON",40926,-79.4675750732422,33.2103996276855
"Quercus phellos","BISON",40927,-79.4580383300781,33.2139015197754
"Quercus phellos","BISON",40930,-79.3478393554688,35.9739112854004
"Quercus phellos","BISON",40931,-79.3249130249023,35.5353927612305
"Quercus phellos","BISON",40932,-79.3242111206055,35.534797668457
"Quercus phellos","BISON",40933,-79.3199234008789,35.5360870361328
"Quercus phellos","BISON",40934,-79.2001876831055,34.7526168823242
"Quercus phellos","BISON",40935,-79.1999969482422,34.7999992370605
"Quercus phellos","BISON",40937,-79.1801986694336,36.0028610229492
"Quercus phellos","BISON",40938,-79.1729507446289,36.0180397033691
"Quercus phellos","BISON",40939,-79.1636962890625,36.0082855224609
"Quercus phellos","BISON",40940,-79.1590347290039,35.1818923950195
"Quercus phellos","BISON",40941,-79.1588592529297,35.6124458312988
"Quercus phellos","BISON",40942,-79.1538238525391,35.6124877929688
"Quercus phellos","BISON",40943,-79.1536636352539,35.6174774169922
"Quercus phellos","BISON",40944,-79.1226959228516,35.1673469543457
"Quercus phellos","BISON",40945,-79.1078033447266,35.9712982177734
"Quercus phellos","BISON",40946,-79.1030426025391,35.9768981933594
"Quercus phellos","BISON",40947,-79.0676193237305,36.1865501403809
"Quercus phellos","BISON",40948,-79.0510864257812,36.3047676086426
"Quercus phellos","BISON",40949,-79.0415954589844,35.9037666320801
"Quercus phellos","BISON",40950,-79.0414047241211,35.9045028686523
"Quercus phellos","BISON",40951,-79.0411682128906,35.9914398193359
"Quercus phellos","BISON",40952,-79.0411376953125,35.8587799072266
"Quercus phellos","BISON",40953,-79.0410003662109,35.9024314880371
"Quercus phellos","BISON",40954,-79.0410003662109,35.9024238586426
"Quercus phellos","BISON",40955,-79.0391082763672,36.0009689331055
"Quercus phellos","BISON",40956,-77.387939453125,38.7265434265137
"Quercus phellos","BISON",40957,-77.0533447265625,38.7817802429199
"Quercus phellos","BISON",40958,-78.733642578125,35.7751388549805
"Quercus phellos","BISON",40959,-89.9869766235352,35.1198921203613
